index,pattern,Lb,Ub,Unit,Rate
917,", up to NUM_1 kg"
918,NUM_1 lb ( NUM_2 kg )
919,- NUM_1 - NUM_2 - NUM_3
920,NUM_1 feet ( NUM_2 m )
921,NUM_1 - NUM_2 - NUM_3 -
922,of more than NUM_1 kg
923,", NUM_1 , NUM_2 , and"
924,weight of about NUM_1 kg
925,NUM_1 Estimated shipping rates for computer
926,weighs less than NUM_1 kg
927,around NUM_1 - NUM_2 kg
928,of NUM_1 mg per kg
929,weighs in at NUM_1 kg
930,a density of NUM_1 kg
931,"NUM_1 , NUM_2 , NUM_3 kg"
932,of less than NUM_1 kg
933,a rate of NUM_1 kg
934,  gallons ( NUM_1 NUM_2 liters
935,is NUM_1 pounds ( NUM_2 kg
936,gallons ( NUM_1 NUM_2 liters )
937,NUM_1 to NUM_2 lb ( NUM_3
938,loads up to NUM_1 kg
939,NUM_1 NUM_2 NUM_3 NUM_4 NUM_5 NUM_6
940,a BMI of NUM_1 kg
941,ranging from NUM_1 to NUM_2 kg
942,"NUM_1 m , NUM_2 kg"
943,at NUM_1 - NUM_2 kg
944,NUM_1 ounces ( NUM_2 kg
945,"  gallons of water , NUM_1"
946,NUM_1 lbs ( NUM_2 KG
947,was NUM_1 ± NUM_2 kg
948,a payload of NUM_1 kg
949,NUM_1 tons ( NUM_2 kg
950,at a rate of NUM_1 kg
951,mass index of NUM_1 kg
952,weight loss of NUM_1 kg
953,weighs NUM_1 - NUM_2 kg
954,a maximum weight of NUM_1 kg
